date,LT1,PT1
2022-07-27 23:00:00,64.80,3865.91
2022-07-27 22:00:00,66.53,3738.93
2022-07-27 21:00:00,69.15,3919.54
2022-07-27 20:00:00,72.18,3837.42
2022-07-27 19:00:00,73.88,3936.79
2022-07-27 18:00:00,76.13,3699.78
2022-07-27 17:00:00,78.07,3850.25
2022-07-27 16:00:00,80.47,4023.31
2022-07-27 15:00:00,81.38,3676.70
2022-07-27 14:00:00,55.39,3754.31
2022-07-27 13:00:00,31.88,4136.38
2022-07-27 12:00:00,32.67,4185.96
2022-07-27 11:00:00,35.22,4020.25
2022-07-27 10:00:00,38.19,3969.50
2022-07-27 09:00:00,41.36,3892.39
2022-07-27 08:00:00,44.06,3813.52
2022-07-27 07:00:00,47.59,3767.75
2022-07-27 06:00:00,50.63,3846.32
2022-07-27 05:00:00,52.28,4126.67
2022-07-27 04:00:00,53.61,4035.03
2022-07-27 03:00:00,56.21,3741.21
2022-07-27 02:00:00,57.63,3961.55
2022-07-27 01:00:00,57.93,4015.18
2022-07-27 00:00:00,58.71,3809.59
2022-07-26 23:00:00,60.29,3637.08
2022-07-26 22:00:00,61.12,3763.55
2022-07-26 21:00:00,61.58,3631.23
2022-07-26 20:00:00,63.79,3750.98
2022-07-26 19:00:00,67.09,3767.80
2022-07-26 18:00:00,70.44,3704.71
2022-07-26 17:00:00,72.90,3855.15
2022-07-26 16:00:00,75.42,3993.22
2022-07-26 15:00:00,78.52,3716.57
2022-07-26 14:00:00,81.00,3727.44
2022-07-26 13:00:00,82.69,3753.24
2022-07-26 12:00:00,57.15,3747.15
2022-07-26 11:00:00,39.75,4263.56
2022-07-26 10:00:00,41.51,4237.14
2022-07-26 09:00:00,43.16,4098.60
2022-07-26 08:00:00,44.33,4043.45
2022-07-26 07:00:00,46.74,3992.74
2022-07-26 06:00:00,48.84,3947.33
2022-07-26 05:00:00,50.09,3877.86
2022-07-26 04:00:00,51.72,3878.95
2022-07-26 03:00:00,52.95,4138.71
2022-07-26 02:00:00,54.53,4183.38
2022-07-26 01:00:00,55.35,4047.76
2022-07-26 00:00:00,56.59,3891.27
2022-07-25 23:00:00,59.99,3682.42
2022-07-25 22:00:00,62.25,3669.58
2022-07-25 21:00:00,65.09,3766.58
2022-07-25 20:00:00,67.54,3975.49
2022-07-25 19:00:00,69.80,3876.43
2022-07-25 18:00:00,72.84,3933.66
2022-07-25 17:00:00,75.85,3910.88
2022-07-25 16:00:00,78.86,3839.83
2022-07-25 15:00:00,81.69,3668.96
2022-07-25 14:00:00,83.00,3732.06
2022-07-25 13:00:00,64.49,3739.53
2022-07-25 12:00:00,58.92,3697.19
2022-07-25 11:00:00,60.58,3682.31
2022-07-25 10:00:00,61.79,3890.77
2022-07-25 09:00:00,63.80,4233.42
2022-07-25 08:00:00,65.06,4340.45
2022-07-25 07:00:00,66.91,4462.90
2022-07-25 06:00:00,69.04,4396.61
2022-07-25 05:00:00,70.70,4311.13
2022-07-25 04:00:00,72.27,3845.21
2022-07-25 03:00:00,73.84,3768.47
2022-07-25 02:00:00,76.58,3729.98
2022-07-25 01:00:00,78.54,3791.32
2022-07-25 00:00:00,78.76,3803.25
2022-07-24 23:00:00,79.78,3717.68
2022-07-24 22:00:00,80.77,3786.69
2022-07-24 21:00:00,80.98,3806.08
2022-07-24 20:00:00,80.91,3801.32
2022-07-24 19:00:00,80.83,3798.00
2022-07-24 18:00:00,80.81,3792.67
2022-07-24 17:00:00,80.82,3786.44
2022-07-24 16:00:00,80.80,3781.17
2022-07-24 15:00:00,80.78,3775.46
2022-07-24 14:00:00,80.75,3768.65
2022-07-24 13:00:00,80.77,3762.15
2022-07-24 12:00:00,80.81,3756.22
2022-07-24 11:00:00,80.46,3749.66
2022-07-24 10:00:00,80.23,3741.77
2022-07-24 09:00:00,80.14,3737.78
2022-07-24 08:00:00,80.18,3732.23
2022-07-24 07:00:00,80.70,3722.81
2022-07-24 06:00:00,81.30,3709.82
2022-07-24 05:00:00,81.33,3701.97
2022-07-24 04:00:00,81.32,3695.36
2022-07-24 03:00:00,81.30,3688.07
2022-07-24 02:00:00,81.26,3672.47
2022-07-24 01:00:00,81.61,3738.73
2022-07-24 00:00:00,81.68,3774.92
2022-07-23 23:00:00,81.64,3769.76
2022-07-23 22:00:00,81.58,3763.89
2022-07-23 21:00:00,81.50,3758.36
2022-07-23 20:00:00,81.42,3745.17
2022-07-23 19:00:00,81.63,3849.70
2022-07-23 18:00:00,81.58,3851.75
2022-07-23 17:00:00,81.48,3849.34
2022-07-23 16:00:00,81.47,3847.60
2022-07-23 15:00:00,81.42,3845.78
2022-07-23 14:00:00,81.59,3844.21
2022-07-23 13:00:00,82.04,3863.89
2022-07-23 12:00:00,82.09,3851.92
2022-07-23 11:00:00,81.93,3866.03
2022-07-23 10:00:00,83.00,3684.60
2022-07-23 09:00:00,61.35,3605.27
2022-07-23 08:00:00,36.34,4103.14
2022-07-23 07:00:00,36.71,4061.03
2022-07-23 06:00:00,38.54,3993.97
2022-07-23 05:00:00,40.27,3902.99
2022-07-23 04:00:00,42.09,3827.30
2022-07-23 03:00:00,44.25,3751.25
2022-07-23 02:00:00,46.38,3708.44
2022-07-23 01:00:00,47.73,3840.87
2022-07-23 00:00:00,50.88,3933.54
2022-07-22 23:00:00,52.19,3571.37
2022-07-22 22:00:00,53.71,3665.11
2022-07-22 21:00:00,54.90,3699.89
2022-07-22 20:00:00,56.59,3848.66
2022-07-22 19:00:00,59.07,3807.28
2022-07-22 18:00:00,60.94,3838.77
2022-07-22 17:00:00,63.30,3760.14
2022-07-22 16:00:00,66.26,3745.53
2022-07-22 15:00:00,69.69,3975.61
2022-07-22 14:00:00,71.64,3661.84
2022-07-22 13:00:00,74.36,3713.86
2022-07-22 12:00:00,76.33,4029.33
2022-07-22 11:00:00,78.74,4031.29
2022-07-22 10:00:00,82.03,3716.57
2022-07-22 09:00:00,82.97,3732.65
2022-07-22 08:00:00,68.21,3854.30
2022-07-22 07:00:00,61.36,3545.40
2022-07-22 06:00:00,37.35,3909.27
2022-07-22 05:00:00,37.34,3956.03
2022-07-22 04:00:00,39.71,3866.06
2022-07-22 03:00:00,41.93,3761.20
2022-07-22 02:00:00,43.98,3731.95
2022-07-22 01:00:00,45.36,3573.14
2022-07-22 00:00:00,47.48,3824.54
2022-07-21 23:00:00,48.56,3800.53
2022-07-21 22:00:00,49.59,3580.96
2022-07-21 21:00:00,50.40,3609.80
2022-07-21 20:00:00,54.37,3794.88
2022-07-21 19:00:00,58.25,3747.30
2022-07-21 18:00:00,61.67,3729.99
2022-07-21 17:00:00,64.68,3716.31
2022-07-21 16:00:00,67.87,3724.36
2022-07-21 15:00:00,70.60,3800.31
2022-07-21 14:00:00,71.89,3809.88
2022-07-21 13:00:00,73.77,3672.53
2022-07-21 12:00:00,76.48,3844.82
2022-07-21 11:00:00,78.22,3711.58
2022-07-21 10:00:00,52.66,3781.51
2022-07-21 09:00:00,27.60,4433.97
2022-07-21 08:00:00,29.39,4465.92
2022-07-21 07:00:00,32.70,4320.42
2022-07-21 06:00:00,34.43,4211.38
2022-07-21 05:00:00,36.75,4124.37
2022-07-21 04:00:00,40.15,4044.28
2022-07-21 03:00:00,41.60,3975.23
2022-07-21 02:00:00,42.38,3886.71
2022-07-21 01:00:00,42.84,3835.29
2022-07-21 00:00:00,44.18,3748.37
2022-07-20 23:00:00,46.31,3654.34
2022-07-20 22:00:00,49.43,3857.61
2022-07-20 21:00:00,51.88,3626.74
2022-07-20 20:00:00,54.60,3731.88
2022-07-20 19:00:00,58.77,3833.38
2022-07-20 18:00:00,62.47,3761.21
2022-07-20 17:00:00,66.04,3855.41
2022-07-20 16:00:00,68.52,3818.77
2022-07-20 15:00:00,70.69,3666.56
2022-07-20 14:00:00,74.98,3712.98
2022-07-20 13:00:00,78.76,3718.41
2022-07-20 12:00:00,59.30,3677.41
2022-07-20 11:00:00,49.24,3694.74
2022-07-20 05:00:00,49.29,3642.52
2022-07-20 04:00:00,49.29,3637.50
2022-07-20 03:00:00,49.30,3633.61
2022-07-20 02:00:00,49.30,3629.00
2022-07-20 01:00:00,49.54,3636.99
2022-07-20 00:00:00,51.50,3874.15
2022-07-19 23:00:00,53.12,3567.23
2022-07-19 22:00:00,55.50,3793.35
2022-07-19 21:00:00,57.38,3838.73
2022-07-19 20:00:00,60.00,3679.09
2022-07-19 19:00:00,62.20,3738.08
2022-07-19 18:00:00,65.42,3708.70
2022-07-19 17:00:00,68.60,3666.27
2022-07-19 16:00:00,70.74,3895.65
2022-07-19 15:00:00,75.63,3877.13
2022-07-19 14:00:00,78.45,4196.28
2022-07-19 13:00:00,67.19,3691.51
2022-07-19 12:00:00,37.87,4111.22
2022-07-19 11:00:00,36.51,4259.44
2022-07-19 10:00:00,40.36,4148.94
2022-07-19 09:00:00,43.17,4032.58
2022-07-19 08:00:00,44.37,3970.82
2022-07-19 07:00:00,46.49,3891.43
2022-07-19 06:00:00,50.13,3779.98
2022-07-19 05:00:00,52.06,3713.05
2022-07-19 04:00:00,55.35,3683.04
2022-07-19 03:00:00,58.17,3812.78
2022-07-19 02:00:00,60.39,3996.49
2022-07-19 01:00:00,61.66,3770.89
2022-07-19 00:00:00,62.90,3699.22
2022-07-18 23:00:00,65.04,3844.77
2022-07-18 22:00:00,67.10,3631.30
2022-07-18 21:00:00,69.45,4052.61
2022-07-18 20:00:00,72.95,3889.23
2022-07-18 19:00:00,74.79,4308.47
2022-07-18 18:00:00,76.00,4418.50
2022-07-18 17:00:00,77.62,4834.58
2022-07-18 16:00:00,79.93,4309.44
2022-07-18 15:00:00,81.29,3796.24
2022-07-18 14:00:00,77.09,3670.38
2022-07-18 13:00:00,47.01,4021.78
2022-07-18 12:00:00,34.65,4822.92
2022-07-18 11:00:00,35.53,4599.80
2022-07-18 10:00:00,36.59,4463.69
2022-07-18 09:00:00,39.31,4231.48
2022-07-18 08:00:00,41.28,4010.58
2022-07-18 07:00:00,44.34,3935.58
2022-07-18 06:00:00,47.47,3829.03
2022-07-18 05:00:00,49.64,3680.71
2022-07-18 04:00:00,50.88,3562.26
2022-07-18 03:00:00,52.58,3730.07
2022-07-18 02:00:00,53.63,3976.43
2022-07-18 01:00:00,54.85,3648.43
2022-07-18 00:00:00,55.40,3646.57
2022-07-17 23:00:00,57.04,3834.50
2022-07-17 22:00:00,58.27,4007.02
2022-07-17 21:00:00,58.56,4062.03
2022-07-17 20:00:00,58.75,4093.42
2022-07-17 19:00:00,58.78,4100.65
2022-07-17 18:00:00,58.72,4091.69
2022-07-17 17:00:00,58.72,4083.24
2022-07-17 16:00:00,58.70,4073.71
2022-07-17 15:00:00,58.68,4062.14
2022-07-17 14:00:00,58.71,4046.14
2022-07-17 13:00:00,58.72,4038.06
2022-07-17 12:00:00,58.77,4030.08
2022-07-17 11:00:00,58.48,4020.63
2022-07-17 10:00:00,58.19,4012.37
2022-07-17 09:00:00,58.20,4004.91
2022-07-17 08:00:00,58.30,3994.93
2022-07-17 07:00:00,58.68,3984.56
2022-07-17 06:00:00,59.17,3968.75
2022-07-17 05:00:00,59.20,3959.37
2022-07-17 04:00:00,59.18,3950.23
2022-07-17 03:00:00,59.29,3960.87
2022-07-17 02:00:00,59.66,4015.32
2022-07-17 01:00:00,59.65,4009.02
2022-07-17 00:00:00,59.62,4002.03
2022-07-16 23:00:00,59.57,3996.57
2022-07-16 22:00:00,59.93,4007.59
2022-07-16 21:00:00,59.85,4000.10
2022-07-16 20:00:00,60.39,3924.72
2022-07-16 19:00:00,60.88,3759.81
2022-07-16 18:00:00,60.84,3748.60
2022-07-16 17:00:00,60.81,3736.39
2022-07-16 16:00:00,61.04,3743.96
2022-07-16 15:00:00,61.44,3791.14
2022-07-16 14:00:00,61.66,3812.67
2022-07-16 13:00:00,61.94,3850.73
2022-07-16 12:00:00,62.57,3945.00
2022-07-16 11:00:00,62.26,3882.56
2022-07-16 10:00:00,54.71,3740.28
2022-07-16 09:00:00,24.18,4459.21
2022-07-16 08:00:00,20.83,4899.26
2022-07-16 07:00:00,22.02,4791.55
2022-07-16 06:00:00,23.34,4657.77
2022-07-16 05:00:00,25.90,4539.00
2022-07-16 04:00:00,27.34,4415.01
2022-07-16 03:00:00,29.46,4292.41
2022-07-16 02:00:00,31.01,4193.10
2022-07-16 01:00:00,32.60,4094.43
2022-07-16 00:00:00,34.81,3957.32
2022-07-15 23:00:00,36.30,3824.38
2022-07-15 22:00:00,38.39,3768.14
2022-07-15 21:00:00,40.48,3657.18
2022-07-15 20:00:00,43.62,3595.60
2022-07-15 19:00:00,47.16,3773.33
2022-07-15 18:00:00,51.95,3737.13
2022-07-15 17:00:00,55.39,3659.35
2022-07-15 16:00:00,57.53,3781.18
2022-07-15 15:00:00,60.76,3900.86
2022-07-15 14:00:00,64.22,3766.60
2022-07-15 13:00:00,67.43,3816.31
2022-07-15 12:00:00,71.60,4250.81
2022-07-15 11:00:00,75.54,3790.23
2022-07-15 10:00:00,79.38,3884.69
2022-07-15 09:00:00,82.09,3958.82
2022-07-15 08:00:00,82.49,3699.22
2022-07-15 07:00:00,72.20,3362.74
2022-07-15 06:00:00,45.63,3989.73
2022-07-15 05:00:00,42.77,4219.42
2022-07-15 04:00:00,44.25,4145.04
2022-07-15 03:00:00,45.66,4071.20
2022-07-15 02:00:00,46.91,4012.37
2022-07-15 01:00:00,49.29,3932.10
2022-07-15 00:00:00,51.87,3862.59
2022-07-14 23:00:00,53.96,3876.83
2022-07-14 22:00:00,54.45,3789.77
2022-07-14 21:00:00,54.48,3845.30
2022-07-14 20:00:00,54.89,3930.23
2022-07-14 19:00:00,54.92,3974.02
2022-07-14 18:00:00,55.24,3786.10
2022-07-14 17:00:00,55.17,3776.96
2022-07-14 16:00:00,55.16,3769.00
2022-07-14 15:00:00,55.13,3758.53
2022-07-14 14:00:00,55.11,3749.39
2022-07-14 13:00:00,55.11,3739.28
2022-07-14 12:00:00,55.11,3728.99
2022-07-14 11:00:00,54.98,3718.04
2022-07-14 10:00:00,54.69,3697.19
2022-07-14 09:00:00,55.48,3765.74
2022-07-14 08:00:00,55.96,3771.71
2022-07-14 07:00:00,56.56,3817.78
2022-07-14 06:00:00,56.70,3807.60
2022-07-14 05:00:00,56.71,3797.69
2022-07-14 04:00:00,56.69,3787.29
2022-07-14 03:00:00,56.66,3774.18
2022-07-14 02:00:00,57.35,3881.05
2022-07-14 01:00:00,57.49,3882.24
2022-07-14 00:00:00,57.96,3724.44
2022-07-13 23:00:00,58.22,3747.93
2022-07-13 22:00:00,58.19,3734.72
2022-07-13 21:00:00,58.85,3799.36
2022-07-13 20:00:00,62.25,3733.01
2022-07-13 19:00:00,65.65,3788.31
2022-07-13 18:00:00,68.59,3663.63
2022-07-13 17:00:00,71.66,3745.11
2022-07-13 16:00:00,73.89,4053.98
2022-07-13 15:00:00,77.40,3709.67
2022-07-13 14:00:00,66.14,3797.68
2022-07-13 13:00:00,34.43,4137.28
2022-07-13 12:00:00,27.06,4648.57
2022-07-13 11:00:00,28.90,4556.09
2022-07-13 10:00:00,32.86,4442.22
2022-07-13 09:00:00,36.02,4355.66
2022-07-13 08:00:00,38.14,4283.64
2022-07-13 07:00:00,40.92,4063.81
2022-07-13 06:00:00,44.29,4015.28
2022-07-13 05:00:00,47.42,3866.62
2022-07-13 04:00:00,50.42,3780.94
2022-07-13 03:00:00,51.06,3713.79
2022-07-13 02:00:00,51.98,3667.18
2022-07-13 01:00:00,53.57,3664.10
2022-07-13 00:00:00,56.28,3693.22
2022-07-12 23:00:00,58.06,3781.36
2022-07-12 22:00:00,58.62,3697.28
2022-07-12 21:00:00,59.25,3794.50
2022-07-12 20:00:00,61.52,3743.98
2022-07-12 19:00:00,64.18,3749.31
2022-07-12 18:00:00,67.11,3738.69
2022-07-12 17:00:00,70.22,3786.83
2022-07-12 16:00:00,73.53,3953.62
2022-07-12 15:00:00,75.85,3712.84
2022-07-12 14:00:00,79.04,3731.03
2022-07-12 13:00:00,80.27,3706.88
2022-07-12 12:00:00,53.49,3774.23
2022-07-12 11:00:00,35.50,4227.26
2022-07-12 10:00:00,37.35,4138.82
2022-07-12 09:00:00,40.07,3973.43
2022-07-12 08:00:00,41.72,3913.86
2022-07-12 07:00:00,45.31,3834.93
2022-07-12 06:00:00,49.34,3765.54
2022-07-12 05:00:00,52.07,3816.49
2022-07-12 04:00:00,54.95,3606.27
2022-07-12 03:00:00,57.47,3625.10
2022-07-12 02:00:00,58.99,3628.32
2022-07-12 01:00:00,59.88,3700.99
2022-07-12 00:00:00,63.08,3815.05
2022-07-11 23:00:00,64.29,3886.59
2022-07-11 22:00:00,66.13,3784.72
2022-07-11 21:00:00,68.02,4049.05
2022-07-11 20:00:00,69.86,3701.41
2022-07-11 19:00:00,72.44,4279.69
2022-07-11 18:00:00,74.92,4924.68
2022-07-11 17:00:00,77.09,5901.88
2022-07-11 16:00:00,79.16,6994.71
2022-07-11 15:00:00,81.53,5513.25
2022-07-11 14:00:00,80.06,4036.16
2022-07-11 13:00:00,55.71,3847.74
2022-07-11 12:00:00,47.45,3871.47
2022-07-11 11:00:00,48.33,3811.02
2022-07-11 10:00:00,49.68,3796.12
2022-07-11 09:00:00,52.11,3904.68
2022-07-11 08:00:00,53.46,3927.01
2022-07-11 07:00:00,55.46,3919.95
2022-07-11 06:00:00,59.04,4067.67
2022-07-11 05:00:00,60.03,4165.92
2022-07-11 04:00:00,61.46,4204.84
2022-07-11 03:00:00,63.79,4035.42
2022-07-11 02:00:00,66.50,4740.13
2022-07-11 01:00:00,68.46,4627.67
2022-07-11 00:00:00,71.36,3798.11
2022-07-10 23:00:00,73.30,3761.28
2022-07-10 22:00:00,73.72,3875.08
2022-07-10 21:00:00,73.62,3872.17
2022-07-10 20:00:00,73.58,3869.35
2022-07-10 19:00:00,73.53,3865.42
2022-07-10 18:00:00,73.43,3860.17
2022-07-10 17:00:00,73.44,3855.07
2022-07-10 16:00:00,73.38,3851.48
2022-07-10 15:00:00,73.38,3847.08
2022-07-10 14:00:00,73.38,3842.09
2022-07-10 13:00:00,73.40,3836.92
2022-07-10 12:00:00,73.49,3830.52
2022-07-10 11:00:00,73.09,3824.85
2022-07-10 10:00:00,72.76,3819.36
2022-07-10 09:00:00,72.73,3815.39
2022-07-10 08:00:00,72.78,3810.21
2022-07-10 07:00:00,73.10,3804.57
2022-07-10 06:00:00,73.88,3799.38
2022-07-10 05:00:00,74.02,3815.25
2022-07-10 04:00:00,74.00,3811.03
2022-07-10 03:00:00,73.99,3806.01
2022-07-10 02:00:00,73.98,3801.14
2022-07-10 01:00:00,73.96,3795.56
2022-07-10 00:00:00,73.92,3787.49
2022-07-09 23:00:00,74.25,3880.03
2022-07-09 22:00:00,74.32,3912.71
2022-07-09 21:00:00,74.20,3916.69
2022-07-09 20:00:00,74.65,3739.67
2022-07-09 19:00:00,76.09,3888.68
2022-07-09 18:00:00,77.45,3668.33
2022-07-09 17:00:00,78.31,3673.96
2022-07-09 16:00:00,78.63,3776.01
2022-07-09 15:00:00,78.77,3856.22
2022-07-09 14:00:00,78.77,3892.60
2022-07-09 13:00:00,79.00,4018.84
2022-07-09 12:00:00,79.36,4033.76
2022-07-09 11:00:00,76.55,3735.29
2022-07-09 10:00:00,48.99,3676.28
2022-07-09 09:00:00,33.85,3775.20
2022-07-09 08:00:00,36.10,3690.77
2022-07-09 07:00:00,40.21,3606.60
2022-07-09 06:00:00,42.68,3546.30
2022-07-09 05:00:00,43.94,3641.10
2022-07-09 04:00:00,45.36,3892.05
2022-07-09 03:00:00,46.73,3668.82
2022-07-09 02:00:00,47.87,3705.26
2022-07-09 01:00:00,48.67,3754.07
2022-07-09 00:00:00,50.60,3955.73
2022-07-08 23:00:00,52.48,3701.21
2022-07-08 22:00:00,54.44,3782.21
2022-07-08 21:00:00,56.11,3984.16
2022-07-08 20:00:00,58.92,3692.85
2022-07-08 19:00:00,61.57,3985.35
2022-07-08 18:00:00,64.84,3708.78
2022-07-08 17:00:00,68.85,3968.60
2022-07-08 16:00:00,71.74,4043.97
2022-07-08 15:00:00,74.72,3958.64
2022-07-08 14:00:00,78.06,3820.03
2022-07-08 13:00:00,66.76,3451.42
2022-07-08 12:00:00,36.21,3829.50
2022-07-08 11:00:00,29.64,4051.27
2022-07-08 10:00:00,32.94,3894.48
2022-07-08 09:00:00,35.62,3778.90
2022-07-08 08:00:00,36.45,3728.74
2022-07-08 07:00:00,38.68,3879.02
2022-07-08 06:00:00,42.64,3619.68
2022-07-08 05:00:00,45.87,3789.22
2022-07-08 04:00:00,48.44,3622.14
2022-07-08 03:00:00,49.42,3702.71
2022-07-08 02:00:00,50.31,3764.36
2022-07-08 01:00:00,51.15,3805.28
2022-07-08 00:00:00,51.45,3820.94
2022-07-07 23:00:00,52.29,3858.88
2022-07-07 22:00:00,55.71,3711.22
2022-07-07 21:00:00,57.58,3710.38
2022-07-07 20:00:00,60.50,3849.16
2022-07-07 19:00:00,64.59,3724.62
2022-07-07 18:00:00,66.82,3799.45
2022-07-07 17:00:00,69.18,3744.44
2022-07-07 16:00:00,71.13,3943.32
2022-07-07 15:00:00,73.99,3888.73
2022-07-07 14:00:00,67.82,3673.08
2022-07-07 13:00:00,37.08,3811.60
2022-07-07 12:00:00,26.57,3880.51
2022-07-07 11:00:00,29.31,3754.16
2022-07-07 10:00:00,31.29,3624.10
2022-07-07 09:00:00,33.07,3611.42
2022-07-07 08:00:00,34.89,3775.62
2022-07-07 07:00:00,38.31,3861.18
2022-07-07 06:00:00,40.46,3966.61
2022-07-07 05:00:00,42.82,3768.82
2022-07-07 04:00:00,46.22,3741.48
2022-07-07 03:00:00,47.48,3850.50
2022-07-07 02:00:00,48.33,3930.82
2022-07-07 01:00:00,49.42,4059.90
2022-07-07 00:00:00,50.20,3982.25
2022-07-06 23:00:00,50.50,3953.69
2022-07-06 22:00:00,51.08,3966.24
2022-07-06 21:00:00,51.43,3938.96
2022-07-06 20:00:00,45.00,3726.29
2022-07-06 19:00:00,34.73,3615.92
2022-07-06 18:00:00,38.02,3831.71
2022-07-06 17:00:00,42.11,3763.86
2022-07-06 16:00:00,46.15,3773.02
2022-07-06 15:00:00,49.09,3433.31
2022-07-06 14:00:00,52.30,3100.40
2022-07-06 13:00:00,41.40,2781.48
2022-07-06 12:00:00,11.97,4539.81
2022-07-06 11:00:00,10.17,4793.71
2022-07-06 10:00:00,9.78,4723.66
2022-07-06 09:00:00,9.97,4665.20
2022-07-06 08:00:00,12.53,4569.97
2022-07-06 07:00:00,15.56,4427.39
2022-07-06 06:00:00,18.10,4326.21
2022-07-06 05:00:00,19.94,4168.33
2022-07-06 04:00:00,21.91,4055.19
2022-07-06 03:00:00,23.78,3964.20
2022-07-06 02:00:00,27.06,3918.09
2022-07-06 01:00:00,28.11,3863.75
2022-07-06 00:00:00,29.75,3839.86
2022-07-05 23:00:00,32.64,3792.83
2022-07-05 22:00:00,35.06,3851.98
2022-07-05 21:00:00,35.88,3645.14
2022-07-05 20:00:00,37.85,3742.09
2022-07-05 19:00:00,41.67,3707.06
2022-07-05 18:00:00,43.96,3726.68
2022-07-05 17:00:00,45.81,3906.24
2022-07-05 16:00:00,47.38,4018.58
2022-07-05 15:00:00,49.58,3861.31
2022-07-05 14:00:00,53.34,3818.19
2022-07-05 13:00:00,57.57,3765.91
2022-07-05 12:00:00,61.35,3913.06
2022-07-05 11:00:00,63.13,3727.82
2022-07-05 10:00:00,62.13,3576.39
2022-07-05 09:00:00,32.84,3780.84
2022-07-05 08:00:00,19.46,4435.26
2022-07-05 07:00:00,20.98,4326.62
2022-07-05 06:00:00,23.26,4182.66
2022-07-05 05:00:00,25.73,4048.38
2022-07-05 04:00:00,27.55,3964.52
2022-07-05 03:00:00,29.30,4078.84
2022-07-05 02:00:00,31.00,4064.72
2022-07-05 01:00:00,34.61,3746.74
2022-07-05 00:00:00,37.40,3916.88
2022-07-04 23:00:00,38.59,3948.88
2022-07-04 22:00:00,41.14,3646.30
2022-07-04 21:00:00,45.08,3837.57
2022-07-04 20:00:00,48.76,4228.58
2022-07-04 19:00:00,51.57,4462.37
2022-07-04 18:00:00,55.18,4597.38
2022-07-04 17:00:00,56.99,4555.72
2022-07-04 16:00:00,58.39,4448.18
2022-07-04 15:00:00,58.29,3854.85
2022-07-04 14:00:00,31.47,3934.44
2022-07-04 13:00:00,16.61,5063.67
2022-07-04 12:00:00,18.87,4844.06
2022-07-04 11:00:00,21.38,4681.82
2022-07-04 10:00:00,24.24,4485.21
2022-07-04 09:00:00,26.41,4349.46
2022-07-04 08:00:00,28.76,4254.12
2022-07-04 07:00:00,31.69,4099.63
2022-07-04 06:00:00,35.70,4001.03
2022-07-04 05:00:00,38.04,3825.34
2022-07-04 04:00:00,39.89,3696.34
2022-07-04 03:00:00,41.36,3739.92
2022-07-04 02:00:00,42.63,3726.15
2022-07-04 01:00:00,43.33,3640.71
2022-07-04 00:00:00,44.44,3905.44
2022-07-03 23:00:00,45.57,3653.80
2022-07-03 22:00:00,45.88,3761.99
2022-07-03 21:00:00,46.13,3950.38
2022-07-03 20:00:00,46.10,3959.92
2022-07-03 19:00:00,46.08,3962.10
2022-07-03 18:00:00,46.10,3983.30
2022-07-03 17:00:00,46.28,3951.26
2022-07-03 16:00:00,46.26,3945.34
2022-07-03 15:00:00,46.23,3940.58
2022-07-03 14:00:00,46.14,3934.36
2022-07-03 13:00:00,46.12,3925.92
2022-07-03 12:00:00,46.20,3918.27
2022-07-03 11:00:00,46.01,3911.55
2022-07-03 10:00:00,45.79,3905.14
2022-07-03 09:00:00,45.77,3899.06
2022-07-03 08:00:00,46.02,3890.83
2022-07-03 07:00:00,46.45,3901.47
2022-07-03 06:00:00,46.94,3927.14
2022-07-03 05:00:00,46.98,3916.76
2022-07-03 04:00:00,46.97,3907.86
2022-07-03 03:00:00,46.98,3897.96
2022-07-03 02:00:00,46.94,3888.17
2022-07-03 01:00:00,46.91,3878.51
2022-07-03 00:00:00,46.89,3868.00
2022-07-02 23:00:00,46.92,3861.85
2022-07-02 22:00:00,46.92,3852.72
2022-07-02 21:00:00,46.86,3841.46
2022-07-02 20:00:00,47.26,3867.58
2022-07-02 19:00:00,48.87,3849.08
2022-07-02 18:00:00,51.04,3747.22
2022-07-02 17:00:00,52.48,3909.74
2022-07-02 16:00:00,53.15,3997.50
2022-07-02 15:00:00,53.59,3599.96
2022-07-02 14:00:00,41.48,3237.37
2022-07-02 13:00:00,12.01,4676.82
2022-07-02 12:00:00,9.93,4928.41
2022-07-02 11:00:00,9.81,4884.12
2022-07-02 10:00:00,9.77,4849.51
2022-07-02 09:00:00,10.71,4746.56
2022-07-02 08:00:00,12.77,4608.52
2022-07-02 07:00:00,16.37,4415.03
2022-07-02 06:00:00,20.18,4270.67
2022-07-02 05:00:00,22.11,4085.94
2022-07-02 04:00:00,22.88,4001.93
2022-07-02 03:00:00,23.54,3933.00
2022-07-02 02:00:00,24.28,3837.85
2022-07-02 01:00:00,25.45,3734.14
2022-07-02 00:00:00,26.06,3687.45
2022-07-01 23:00:00,26.30,3668.59
2022-07-01 22:00:00,27.87,3916.72
2022-07-01 21:00:00,29.20,3804.16
2022-07-01 20:00:00,33.25,3873.53
2022-07-01 19:00:00,36.95,3672.68
2022-07-01 18:00:00,39.71,3961.50
2022-07-01 17:00:00,43.50,3662.69
2022-07-01 16:00:00,47.84,3950.06
2022-07-01 15:00:00,50.17,3916.39
2022-07-01 14:00:00,52.90,3908.89
2022-07-01 13:00:00,55.62,3725.97
2022-07-01 12:00:00,50.71,3322.88
2022-07-01 11:00:00,34.14,3106.23
2022-07-01 10:00:00,14.30,4136.07
2022-07-01 09:00:00,17.12,4108.32
2022-07-01 08:00:00,20.77,4001.45
